ID_Cliente,Edad,Genero,Ingresos_Anuales,Gastos_Mensuales,Deudas,Ahorros,Score_Credito
608,52,Masculino,29748,4775,42956,61687,810
609,66,Masculino,43424,3799,43067,4592,545
610,52,Femenino,106512,2156,20250,24552,523
611,65,Masculino,43914,1142,26065,61898,640
612,53,Masculino,115603,2180,13690,52118,836
613,35,Femenino,128411,1850,13740,19744,739
614,66,Masculino,98478,1118,43069,22046,843
615,56,Masculino,39491,1669,38807,89990,449
616,49,Masculino,69454,751,39213,81365,655
617,41,Femenino,90069,801,41597,64932,832
618,40,Femenino,71925,3641,4045,23084,672
619,49,Masculino,109119,2066,5624,36398,711
620,54,Masculino,57049,3664,20542,97219,551
621,29,Femenino,47821,4457,43779,32477,313
622,66,Masculino,115797,2710,20495,69405,514
623,30,Masculino,123072,3652,39602,5200,835
624,40,Femenino,49945,4159,9033,2039,319
625,42,Femenino,37384,1111,21604,78615,787
626,52,Femenino,48410,2443,20442,89374,735
627,58,Masculino,97734,573,3247,99611,620
628,47,Masculino,83766,3373,40748,61356,351
629,34,Masculino,114890,656,25474,6634,656
630,66,Masculino,136406,4058,5586,64899,647
631,37,Femenino,27169,755,7940,1724,625
632,65,Masculino,60129,3610,18606,87590,826
633,42,Masculino,117445,1551,42217,2455,518
634,39,Femenino,23830,2917,40747,72628,821
635,30,Femenino,76306,2756,34282,54447,704
636,36,Masculino,106940,3134,45506,26612,318
637,66,Femenino,85267,3396,2883,40456,593
638,53,Femenino,47757,2391,36594,42773,314
639,29,Masculino,83867,4183,30495,96638,625
640,58,Masculino,55650,4911,12567,3061,457
641,36,Masculino,53766,3964,4339,32001,403
642,29,Masculino,101478,2991,33442,10586,581
643,26,Femenino,52419,4239,22673,94479,446
644,24,Femenino,36668,2275,15426,75012,813
645,45,Masculino,36246,4436,16486,90507,367
646,31,Masculino,44996,2470,10549,3763,803
647,48,Femenino,71312,4219,3993,45209,368
648,69,Masculino,23065,4453,12219,24078,712
649,36,Masculino,30467,2992,3708,58434,363
650,64,Masculino,70646,1148,28788,35656,536
651,33,Masculino,130380,2140,1495,75450,695
652,22,Femenino,41007,4934,29434,53595,438
653,52,Masculino,88079,1028,36160,4006,615
654,29,Femenino,48702,2601,44466,17470,722
655,42,Masculino,114369,918,7537,72035,431
656,69,Masculino,95569,2852,35553,99608,525
657,38,Femenino,73952,4009,22203,76840,772
658,53,Masculino,78065,584,5588,95771,417
659,40,Femenino,54169,2799,28308,22894,638
660,33,Masculino,36829,2251,37570,17398,718
661,56,Masculino,80135,4721,15211,45332,734
662,62,Masculino,24522,3157,37659,90332,478
663,59,Masculino,105687,4475,45528,77533,761
664,56,Masculino,55319,2851,3525,30780,403
665,31,Femenino,140334,3599,19901,42086,413
666,48,Femenino,46543,1789,4777,93368,570
667,22,Masculino,138576,3623,4189,26506,605
668,52,Masculino,123120,3202,45791,74200,354
669,40,Femenino,137419,1143,23317,95700,823
670,46,Femenino,50473,3405,31501,95596,733
671,60,Masculino,27699,4567,18297,51020,489
672,28,Masculino,88165,4563,10649,13985,688
673,35,Femenino,60455,3422,23719,83453,634
674,64,Masculino,95692,2521,46645,1462,645
675,29,Femenino,37441,4124,1150,24082,564
676,26,Masculino,50716,3370,14301,1865,403
677,27,Femenino,82175,3618,28434,36777,440
678,61,Femenino,26834,636,36905,11322,538
679,34,Masculino,143637,4725,20520,91848,729
680,55,Femenino,38179,1718,1510,27762,397
681,24,Masculino,46219,1517,28546,14538,760
682,63,Masculino,123153,4200,13982,57125,556
683,30,Masculino,35782,3640,3915,73246,310
684,57,Masculino,101363,4029,14734,90583,477
685,59,Femenino,142903,3087,22709,3177,692
686,26,Masculino,94967,2882,19636,27502,593
687,67,Masculino,122454,3105,32684,19249,696
688,44,Masculino,129593,3587,10957,3197,688
689,19,Masculino,29496,4027,36706,35229,836
690,22,Femenino,108867,3057,33841,24166,565
691,46,Masculino,59238,708,34960,69117,432
692,54,Femenino,66025,4310,40975,8692,577
693,55,Femenino,149209,4653,31828,98424,400
694,36,Femenino,79886,2507,40151,1775,703
695,25,Masculino,43563,3363,28129,32656,583
696,65,Masculino,23712,3876,37939,606,576
697,62,Masculino,114067,1868,8298,57281,438
698,18,Masculino,65489,4300,6480,7375,520
699,39,Femenino,52664,1537,27544,819,368
700,69,Femenino,130799,4972,45426,76992,476
701,34,Masculino,32420,2790,2857,31373,672
702,24,Masculino,74610,1492,4349,783,844
703,42,Masculino,25315,3438,1428,50998,600
704,62,Masculino,90917,893,39491,7560,527
705,21,Masculino,95033,4186,46778,29168,671
706,53,Masculino,114576,857,23163,65927,698
707,23,Masculino,137862,4504,27677,24264,442
708,48,Femenino,117911,1681,30904,99436,436
709,36,Femenino,99030,2565,15718,76245,355
710,61,Femenino,83910,4402,14809,78598,681
711,56,Femenino,117288,3918,13272,46801,770
712,44,Masculino,80972,3629,11828,75924,507
713,27,Masculino,141075,654,44431,47359,334
714,43,Masculino,110893,4058,7856,28036,565
715,36,Masculino,75919,2054,11223,5318,320
716,56,Masculino,102486,986,39413,63371,439
717,20,Femenino,101288,1882,35689,54714,564
718,62,Masculino,122926,2915,8166,30544,699
719,30,Femenino,24132,1570,12637,20823,756
720,67,Masculino,147153,2754,46534,49828,419
721,45,Femenino,61598,2006,878,16978,682
722,37,Masculino,113812,2375,10704,28460,834
723,45,Femenino,125299,2690,8502,44111,338
724,25,Masculino,40551,1570,15266,3324,321
725,58,Masculino,112511,690,48068,88088,346
726,56,Masculino,88206,639,34089,55578,838
727,18,Masculino,94900,4510,44356,2934,683
728,20,Femenino,46296,3911,20759,5033,781
729,30,Masculino,110216,3472,15046,6086,347
730,45,Femenino,38066,2014,25270,37101,380
731,66,Masculino,48892,3620,10806,43945,344
732,42,Femenino,95577,4470,41230,92475,574
733,50,Masculino,94590,4024,37988,18894,610
734,55,Masculino,97173,1845,35892,61113,531
735,23,Femenino,96293,4682,29512,4687,385
736,61,Masculino,84771,2417,40954,2887,404
737,62,Masculino,126794,4877,5099,3043,476
738,49,Femenino,47484,4410,30311,18015,488
739,62,Masculino,97865,952,8552,17789,359
740,64,Femenino,119074,4642,11627,56784,519
741,38,Masculino,149920,2111,25309,6115,415
742,33,Femenino,47115,3667,45756,28821,769
743,38,Femenino,46038,2578,1350,22879,466
744,28,Femenino,56622,3081,12276,53642,744
745,54,Femenino,55886,2564,11739,60780,532
746,53,Masculino,71284,1758,21302,49157,413
747,52,Masculino,29901,4987,38498,32717,807
748,36,Femenino,76377,853,12384,60262,450
749,37,Masculino,102910,4900,33094,40971,669
750,35,Masculino,69862,4136,2120,71040,648
751,64,Masculino,138992,2063,993,74185,466
752,58,Femenino,140055,1211,21759,92384,371
753,66,Masculino,131826,4002,18150,63823,652
754,31,Masculino,52806,3232,45388,24742,310
755,32,Femenino,37659,1356,25756,81211,452
756,48,Masculino,134306,4772,48546,26520,461
757,18,Femenino,43453,1929,35549,14833,685
758,20,Femenino,50498,2992,39787,51347,443
759,33,Femenino,90393,3698,35673,61475,438
760,40,Masculino,36312,3920,8290,73110,505
761,28,Masculino,21436,2568,48028,8143,395
762,29,Femenino,47569,3991,16627,89472,655
763,27,Femenino,78813,651,7938,87005,770
764,49,Femenino,136787,3731,38262,48538,617
765,33,Femenino,110485,3406,2709,63795,811
766,25,Femenino,93229,4051,27629,82159,318
767,55,Femenino,65986,1966,45422,77166,712
768,29,Masculino,122555,4691,49137,17239,706
769,41,Femenino,73177,3923,44186,96559,701
770,45,Femenino,148541,4557,24085,27240,400
771,25,Femenino,29305,3425,46537,553,317
772,45,Masculino,52646,4165,40563,24518,454
773,53,Masculino,112838,3930,30832,13612,428
774,43,Masculino,96126,1656,23472,76673,614
775,25,Masculino,140900,4707,48850,64459,665
776,67,Femenino,137922,3908,20762,25804,761
777,45,Masculino,144145,1661,9507,41154,460
778,45,Femenino,60430,1759,9578,40106,675
779,54,Femenino,142238,4590,6711,98041,631
780,58,Femenino,88659,3341,15979,55146,319
781,53,Femenino,135341,3702,15049,9617,845
782,44,Femenino,24158,3481,24997,15398,761
783,34,Femenino,94236,4054,40830,2693,457
784,26,Masculino,96067,3972,15833,30971,663
785,50,Masculino,47738,1724,20185,67507,622
786,37,Masculino,29879,4887,21746,54554,388
787,30,Masculino,25543,2889,21857,80078,472
788,45,Masculino,132284,1514,9603,74227,339
789,65,Femenino,67924,2526,11441,78990,502
790,46,Masculino,62348,4213,4570,86034,542
791,30,Masculino,104117,1992,32316,69309,805
792,63,Masculino,56679,4622,18467,85567,387
793,52,Femenino,99118,2200,12845,40677,831
794,23,Femenino,63888,954,44638,68402,450
795,35,Femenino,50276,1417,42310,49838,399
796,68,Masculino,123539,513,26943,98104,546
797,22,Masculino,24799,4874,4833,67603,836
798,64,Masculino,110627,989,39569,22291,795
799,42,Masculino,113770,1484,3340,28497,588
800,19,Masculino,132529,1460,43532,31969,714
801,27,Femenino,144713,2282,12312,42084,378
802,47,Masculino,140048,2369,36612,96994,684
803,67,Femenino,110141,3804,639,16677,737
804,62,Masculino,80558,3144,44188,30245,827
805,22,Femenino,135013,4845,15211,53312,640
806,50,Femenino,56534,4168,13496,35314,358
807,18,Femenino,51668,4901,28845,8267,843
808,35,Femenino,24111,2325,40919,39812,518
809,49,Masculino,44686,3807,30089,3775,399
810,64,Masculino,92551,3862,41145,76924,402
811,66,Masculino,92392,3610,38168,75802,418
812,28,Femenino,36490,3265,29672,63078,306
813,38,Masculino,55194,4778,15945,25875,687
814,43,Masculino,34497,4270,17702,95803,777
815,42,Masculino,139066,3192,8719,47589,821
816,39,Masculino,73516,529,36027,3534,580
817,44,Femenino,137219,1266,36251,67589,341
818,66,Femenino,108730,1114,19403,39880,395
819,30,Masculino,64104,1504,26809,18083,803
820,50,Masculino,25316,2621,42527,61807,545
821,51,Masculino,58130,3626,25150,51670,523
822,58,Femenino,90229,3509,10226,75465,413
823,52,Femenino,127294,4319,46940,54720,843
824,18,Femenino,49954,523,37172,42890,629
825,38,Masculino,133437,4559,42172,39600,802
826,65,Femenino,41652,3593,38705,41329,452
827,23,Femenino,34178,3410,34202,97619,516
828,45,Femenino,128933,2470,8729,3739,788
829,34,Femenino,71163,2038,23938,20757,571
830,22,Femenino,34751,3641,37721,33107,699
831,48,Masculino,85961,4469,9766,2862,649
832,22,Masculino,23044,3424,8384,82533,721
833,55,Masculino,83165,1070,25762,17487,560
834,20,Masculino,31480,1742,28724,28353,818
835,40,Femenino,85439,1212,25050,8984,563
836,54,Masculino,63874,1793,20653,23130,617
837,54,Masculino,124533,3366,13507,73794,415
838,27,Masculino,86775,2174,7378,78038,511
839,27,Femenino,26566,4163,42773,37279,459
840,36,Masculino,105311,1859,45755,40080,776
841,34,Femenino,122517,1135,35205,12839,447
842,38,Femenino,73149,1709,11571,93907,746
843,31,Femenino,23006,3112,37320,54557,377
844,26,Masculino,92561,1797,48853,98874,561
845,63,Femenino,39423,857,30190,41499,351
846,18,Masculino,124862,740,23580,5356,557
847,68,Masculino,110710,3104,36522,82036,547
848,62,Masculino,112199,4564,6265,75926,587
849,30,Femenino,53952,2326,44489,29778,553
850,21,Femenino,47326,4058,49310,63192,513
851,18,Masculino,137272,4360,6741,52183,391
852,66,Femenino,51139,4751,1837,85376,843
853,57,Femenino,82103,4947,17409,29980,531
854,49,Femenino,132734,4639,17042,35819,312
855,51,Masculino,80857,637,17061,14065,832
856,45,Femenino,93638,4234,28986,10559,744
857,48,Femenino,132173,2467,20205,73969,802
858,25,Masculino,92652,642,35143,8656,825
859,56,Femenino,32937,4133,49427,43210,705
860,43,Masculino,146934,3059,6859,61988,843
861,51,Femenino,50161,4657,45507,31477,587
862,20,Femenino,24383,2519,34356,29529,725
863,67,Femenino,105856,3349,20965,18262,735
864,29,Femenino,136387,1692,12854,65087,380
865,18,Femenino,90043,2813,33013,37649,787
866,61,Femenino,34735,2855,31654,53788,481
867,22,Masculino,79919,3006,41848,51686,657
868,47,Femenino,115249,833,43171,42865,554
869,47,Femenino,102055,3062,23054,36577,465
870,34,Femenino,87561,3220,8192,74299,764
871,65,Masculino,105455,2938,2184,87525,555
872,64,Masculino,57622,2295,45206,89653,722
873,40,Masculino,58135,753,36019,64327,497
874,32,Femenino,55658,4157,16281,60052,512
875,54,Femenino,104677,1923,5863,36409,824
876,38,Masculino,49696,3737,9702,28080,351
877,31,Masculino,23773,3831,36539,28195,564
878,19,Masculino,44956,1527,13536,66192,624
879,28,Femenino,141340,2666,42088,15609,306
880,68,Masculino,35819,4494,16077,19535,343
881,56,Femenino,21528,969,25273,4110,471
882,55,Femenino,147781,1593,31052,7207,401
883,51,Femenino,106491,3412,2419,62544,595
884,55,Masculino,64588,680,13518,48637,504
885,67,Femenino,90585,4567,7396,33074,790
886,51,Masculino,119152,3576,19012,41664,617
887,35,Masculino,147872,1720,40077,86412,470
888,47,Masculino,40511,4642,11981,74405,517
889,32,Masculino,30119,4123,33453,97225,800
890,44,Femenino,95893,2063,2756,43872,492
891,68,Femenino,36167,4132,5023,12185,632
892,51,Femenino,76503,2857,26418,20878,452
893,69,Femenino,130782,2062,21219,1396,322
894,55,Masculino,140554,1913,45326,3460,515
895,50,Masculino,107789,3006,18356,51314,342
896,41,Masculino,54889,1517,17094,45389,660
897,32,Masculino,65678,4154,37853,94556,713
898,47,Femenino,115334,1257,5646,7676,717
899,59,Masculino,80262,4279,46925,37312,615
900,68,Femenino,24681,1120,43927,3148,729
901,34,Masculino,100291,2388,11991,12272,798
902,22,Masculino,86008,4084,18978,66363,648
903,46,Masculino,136475,681,17476,2655,374
904,21,Masculino,118417,3228,35723,43105,532
905,27,Femenino,33690,2795,24787,55863,337
906,34,Femenino,45912,3167,26157,61045,561
907,27,Femenino,26473,2299,48509,45517,745
908,34,Femenino,61298,1999,49092,74227,511
909,37,Masculino,38669,1484,44791,43638,757
910,41,Masculino,119500,4053,9635,74789,581
911,22,Femenino,101998,2864,14932,73061,505
912,51,Femenino,40943,3805,36911,79089,304
913,23,Masculino,58785,2715,40412,54322,542
914,19,Masculino,120956,3290,35765,4222,447
915,30,Femenino,83427,625,37976,91238,622
916,60,Femenino,82001,3120,9946,51141,686
917,60,Femenino,81724,4715,19363,10716,692
918,65,Masculino,139006,1951,14387,60644,549
919,28,Femenino,30832,1508,3605,88499,727
920,68,Femenino,25385,1713,49573,87424,668
921,64,Femenino,115898,4204,49762,69716,746
922,40,Femenino,34708,3630,41405,1382,321
923,33,Femenino,78600,1196,9152,62225,849
924,48,Masculino,43438,2770,32898,79898,838
925,28,Femenino,102747,2015,35415,64347,581
926,33,Masculino,100107,1534,30343,4167,578
927,25,Femenino,80062,3340,45039,58373,419
928,21,Femenino,85428,2035,47477,95823,552
929,57,Femenino,106843,1313,47654,81117,776
930,21,Masculino,31002,809,39441,91730,364
931,42,Masculino,56153,1511,31848,48721,602
932,20,Masculino,42440,1518,43394,28823,616
933,49,Femenino,87501,3911,3729,60972,473
934,20,Femenino,52556,4218,37199,74963,714
935,44,Masculino,87963,4310,31455,76358,559
936,46,Masculino,121145,2544,29812,54534,584
937,49,Femenino,110725,1616,1024,36751,372
938,67,Masculino,110674,1656,26228,24121,378
939,68,Femenino,26563,1488,39807,71736,343
940,36,Masculino,99923,2966,16921,80297,302
941,38,Masculino,25840,2328,32179,22126,742
942,22,Masculino,35154,2577,37359,61581,378
943,35,Femenino,44194,2845,32037,88631,676
944,45,Femenino,85020,1584,33275,26123,438
945,59,Masculino,66861,3005,36692,51036,306
946,39,Femenino,42448,4544,8872,78855,812
947,38,Femenino,116460,2851,25335,15590,376
948,23,Femenino,43528,3505,20607,46265,342
949,18,Femenino,49402,4935,34961,54324,456
950,22,Masculino,24352,2995,24466,67720,829
951,58,Femenino,20184,576,15762,22701,519
952,29,Femenino,30384,3062,18930,72539,489
953,43,Masculino,34319,2072,4655,41178,561
954,63,Femenino,140497,4687,5019,37118,443
955,51,Femenino,40449,4170,36342,25387,784
956,66,Femenino,76333,3611,39314,57613,577
957,31,Masculino,61205,3237,19664,46666,606
958,43,Masculino,146966,1852,47445,39135,849
959,62,Femenino,30426,1446,48978,29554,455
960,44,Femenino,27504,4368,16924,93317,599
961,26,Masculino,76578,3637,46255,42146,646
962,43,Masculino,78209,3986,49662,12988,722
963,64,Masculino,136775,4687,22546,52119,725
964,39,Femenino,53368,1502,14830,16456,341
965,64,Femenino,126108,4963,12642,70578,615
966,47,Masculino,131553,1319,23086,29214,376
967,60,Femenino,123841,922,49496,73597,395
968,65,Femenino,72185,1071,37947,61405,562
969,34,Femenino,117630,3409,47791,11034,504
970,43,Femenino,136744,1923,30462,87523,587
971,53,Femenino,100221,2133,39140,877,562
972,18,Femenino,145011,2253,45202,97950,614
973,25,Femenino,28724,967,44329,62718,668
974,66,Masculino,25084,3422,32076,58100,551
975,52,Masculino,54810,2803,44782,92777,632
976,69,Masculino,142648,2206,43339,86213,725
977,32,Masculino,102277,572,41358,9642,594
978,64,Masculino,102297,646,22203,65143,584
979,39,Masculino,145099,816,47939,98385,616
980,31,Masculino,98872,1105,44366,50483,811
981,43,Masculino,40872,1074,27856,65293,328
982,45,Masculino,98950,1677,46490,75450,593
983,40,Femenino,90333,3826,45642,96629,306
984,31,Femenino,88843,3922,9486,49508,841
985,41,Masculino,132025,3094,32158,579,514
986,19,Femenino,118104,3382,14681,12587,514
987,62,Femenino,22596,811,11701,66181,463
988,43,Masculino,37167,3355,15372,48470,469
989,31,Masculino,107844,1264,26611,71799,520
990,68,Masculino,137067,3495,5523,15928,559
991,24,Femenino,109751,3700,45793,92345,560
992,20,Femenino,149817,935,20233,43591,771
993,64,Masculino,97331,3851,24955,31901,554
994,40,Femenino,100520,4953,3763,93411,577
995,63,Femenino,78326,3477,47524,8499,323
996,60,Femenino,97670,3430,46259,233,732
997,64,Masculino,30782,2799,42621,17418,777
998,62,Femenino,62002,634,19442,59566,793
999,35,Femenino,107187,4414,25882,78466,681
1000,55,Femenino,44022,1303,2465,15246,673
1001,52,Femenino,104458,3207,4451,38785,622
1002,68,Femenino,34618,2866,16061,34503,388
1003,32,Femenino,37245,4675,15,4277,391
1004,42,Femenino,103796,3762,4410,66477,676
1005,54,Masculino,30027,1976,18964,349,380
1006,45,Masculino,33986,3915,5135,92798,399
1007,27,Femenino,130704,2961,48592,66941,422
1008,56,Masculino,23526,4442,7948,73000,695
1009,34,Femenino,111797,2540,4789,13508,322
1010,56,Femenino,64361,4963,41028,97565,818
1011,39,Femenino,87158,1506,8602,67081,576
1012,43,Masculino,58286,1492,7232,59095,394
1013,61,Femenino,49533,2396,43819,28957,681
1014,42,Femenino,120961,3565,47950,7896,676
1015,34,Masculino,38316,3248,4835,83274,324
1016,30,Masculino,28699,3161,26066,4288,590
1017,37,Femenino,99491,3478,28381,25744,526
1018,42,Masculino,147441,2323,36111,21150,472
1019,21,Masculino,117079,3907,10769,87877,752
1020,27,Femenino,138166,4982,16656,21091,587
1021,20,Femenino,120960,2248,819,900,368
1022,58,Femenino,78465,3161,35383,46702,580
1023,62,Masculino,36673,518,13148,19725,641
1024,35,Masculino,43395,3858,6069,28722,632
1025,64,Masculino,124162,775,5640,24078,685
1026,53,Femenino,43707,4578,36752,82047,641
1027,64,Masculino,104749,3445,21274,18059,616
1028,39,Masculino,95937,864,7701,18161,606
1029,51,Femenino,149647,2473,19365,70701,472
1030,64,Femenino,140650,1294,3039,90345,843
1031,25,Femenino,106732,1089,31915,10687,499
1032,57,Masculino,76416,4794,43642,82503,374
1033,66,Femenino,111512,4813,49754,99770,516
1034,61,Masculino,28758,1240,47839,8694,831
1035,36,Masculino,87009,2694,44897,39518,748
1036,59,Femenino,33281,1169,46889,99459,306
1037,58,Femenino,148116,1937,45422,30641,692
